pesel;name;surname;email;phone_num;born;address;disability;medical_specialization
55791518447;Cristi;Hoeger;lKFdbNfaEj@example.com;882745321;May 21 1959;6834 Wiza Plaza;1;Internal medicine
41502622267;Jinny;Von;RbTKSCGELw@example.com;840126822;Aug 2 1982;67403 Aida Pine;1;Radiation oncology
35069185487;Freeman;Skiles;gtGYjkPNKs@example.com;749325279;Jun 13 1942;62085 Geraldo Spurs;1;Diagnostic radiology
76039319496;Trinidad;Kohler;RaKiRsOKtt@example.com;470272893;Jul 27 2006;288 Pacocha Square;1;Nuclear medicine
53796831506;Marlen;Stamm;MziNIimGyM@example.com;616114115;Aug 28 1940;793 Erick Meadow;0;Medical genetics
57027614854;Aurore;Walter;kwliksDgYq@example.com;506748234;May 23 1942;679 Cary Village;0;Neurology
35724790477;Wilbur;Doyle;udYvntqDXM@example.com;461844486;May 6 1957;54477 McLaughlin Village;0;Neurology
67565192356;Tanner;O'Kon;QQivbSRBhY@example.com;789637271;May 30 2007;18021 Spinka Run;0;Urology
62761783155;Kourtney;Koelpin;wBhshSFxaa@example.com;977788367;Aug 12 1961;20245 Streich Summit;0;Diagnostic radiology
44888920067;Broderick;Morissette;PuBXNkEQYQ@example.com;611221502;Jun 10 1982;1570 Lucien Springs;1;Diagnostic radiology
45212940659;Murray;Kozey;XIjcGXhIru@example.com;356622033;Apr 7 1991;1851 Beer Loaf;0;Anesthesiology
73243649560;Christeen;Adams;wGgunvvlZE@example.com;524455123;Jan 19 1939;2178 Harber Mills;0;Emergency medicine
50087834333;Erin;Denesik;hOctFGymLp@example.com;917661987;Jan 13 1993;3002 Ortiz Stravenue;1;Preventive medicine
14529649064;Leonila;Medhurst;nviVnkhZjz@example.com;137795492;Jan 12 2014;27426 Ethelyn Mountains;0;Anesthesiology
55369808870;Vincenzo;Ferry;SvgtRYiMpK@example.com;282376003;Jul 31 1937;053 Schamberger Turnpike;1;Pathology
72314971639;Mindy;Hayes;ESdYjtbKum@example.com;175347179;Nov 11 2016;7642 Darrin Brooks;1;Allergy and immunology
83479106588;Rebbeca;Wilderman;xkxKZPwyYg@example.com;723736762;Jul 19 1933;2570 Pamila Track;0;Nuclear medicine
36184244994;Maple;Schiller;XSpDfIdWmA@example.com;840359311;Dec 29 2011;8956 Veda Motorway;0;Urology
93222819617;Etta;Witting;cEwCKzFkxS@example.com;871578732;Aug 10 1966;48653 Crooks Prairie;0;Anesthesiology
37872328428;Lionel;Dickinson;SSGzORBdKg@example.com;998893609;Oct 29 1971;15657 McKenzie Mountain;0;Neurology
81235956130;Lynn;Donnelly;spTGeqxdbf@example.com;281064290;Jun 14 1942;991 Turcotte Avenue;1;Physical medicine and rehabilitation
27328400220;Waneta;Rodriguez;txRwVRNPiV@example.com;885658476;Nov 26 1990;341 Daniel Loop;0;Anesthesiology
37621711269;Evan;Ziemann;BvlukXOuUL@example.com;734239844;Feb 24 1998;8209 Genevive Brooks;0;Ophthalmology
57959661925;Arnoldo;McClure;qjESUmtlCM@example.com;444580311;Feb 16 2010;79092 Denny Tunnel;1;Radiation oncology
43273915549;Wyatt;Yost;qivtVzktQL@example.com;253503668;Jul 21 1961;43458 Witting Lake;1;Obstetrics and gynecology
97408165416;Claribel;Jones;DnQGtPRQom@example.com;289427177;Feb 25 2019;31980 Hartmann Loop;0;Psychiatry
10643201445;Reggie;Mueller;pyCQiXBybV@example.com;629435946;Dec 19 1961;942 Howell Causeway;1;Urology
60511252745;Jolanda;Pagac;RvVoeAkZoo@example.com;274983884;Oct 24 1930;115 Wiley Dam;0;Dermatology
72338844771;Adeline;Greenholt;gcRWElRHNH@example.com;327930939;Oct 3 1963;72270 Neal Estates;0;Allergy and immunology
53826660244;Verlie;Daniel;jcjRochnLw@example.com;202865570;Aug 12 1942;989 Russell Inlet;1;Emergency medicine
25975861127;Etsuko;Rogahn;oenSmtFKbz@example.com;933708830;Mar 30 1948;7691 Zachariah Oval;0;Emergency medicine
37380346824;Yetta;Larkin;ZcCEuSrkuB@example.com;694715091;Oct 6 2007;46915 Kulas Manors;1;Obstetrics and gynecology
57466139390;Delmer;Balistreri;pbxUOIdNeZ@example.com;785048949;Jan 20 1981;43867 Braun Valleys;0;Urology
87633415326;Benedict;Boehm;UeBmqeIGks@example.com;458080399;Oct 26 1974;009 Tinisha Creek;1;Ophthalmology
19009193692;Cruz;Parisian;iqDEwQKPuv@example.com;350584615;Jun 1 1939;48562 Filiberto Drive;1;Pathology
46197099101;Lemuel;Waters;rHkXdGjTAo@example.com;621156034;Mar 16 1932;58225 Juliette Street;1;Ophthalmology
56235520052;Doria;Wisoky;bMydzYUgiy@example.com;707228143;Nov 23 1982;041 Donald Walks;0;Allergy and immunology
98510944383;Saul;McKenzie;FRFlPrmSLE@example.com;667925508;Mar 12 1965;50918 Rohan Mount;1;Emergency medicine
97013692861;Jed;Wiza;DGHrBWChap@example.com;617678620;Mar 19 1962;04245 Beahan Mission;1;Anesthesiology
44738266444;Shera;Prohaska;dJNiQsIkuf@example.com;551727922;Dec 7 1989;5179 Gleichner Ville;0;Obstetrics and gynecology
81368651267;Earle;Padberg;KMdacgcliP@example.com;196385893;Oct 26 1988;89507 Bryon Grove;1;Ophthalmology
56159213751;Oma;Okuneva;DrLzVFabTI@example.com;274185094;Mar 17 1966;342 Ted Shoals;1;Pathology
45048692476;Clelia;Dibbert;WivqLCazZP@example.com;879968170;Mar 18 1997;91996 Murray Ranch;1;Psychiatry
73419856855;Merideth;Nicolas;UtxlXPlVrP@example.com;609343371;Sep 28 1935;70192 Gutmann Ville;0;Pediatrics
85044037371;Karissa;Waelchi;jNPpyydFsJ@example.com;114944263;Feb 24 1995;29507 Beatriz Stravenue;1;Emergency medicine
65257706056;Jame;Witting;RbzVQXXOEd@example.com;482015066;Jun 17 1944;92908 Darleen Prairie;1;Dermatology
87349397908;Madge;Robel;xCaqvHmCEP@example.com;103823826;Sep 13 1965;108 Cruickshank Plaza;0;Psychiatry
22852154867;Michal;Littel;ZSLlotQBWK@example.com;779647388;Oct 3 1964;5485 Eusebia Street;0;Physical medicine and rehabilitation
66523724542;Emilie;Hauck;nDOPGiLLyD@example.com;389772499;Oct 5 1996;37673 Darwin Meadows;1;Ophthalmology
33099456278;Briana;Hackett;BnOmFwugGj@example.com;105111981;Mar 9 1947;0300 Wilkinson Fields;1;Psychiatry
14139436343;Jonathan;Pagac;FxaWUxhlex@example.com;881860449;Feb 21 1965;11708 Greenholt Way;0;Radiation oncology
84831956865;Anderson;Hettinger;ApGZaoODkV@example.com;534010915;Jan 25 1998;682 Maryrose Shore;0;Urology
16495207622;Dwain;Beahan;GFFExTJOPu@example.com;845688208;Dec 3 1964;022 Dare Lights;1;Psychiatry
31445109180;Debra;Raynor;QVndKsRhRs@example.com;380737865;Feb 3 2003;09853 Katerine Rapids;0;Obstetrics and gynecology
27635037397;Vernie;Beatty;bFplRAbYNm@example.com;414837571;Oct 27 1930;4262 Konopelski Fort;1;Psychiatry
63836977930;Ginny;Larson;abxChtDTDg@example.com;296433236;Oct 8 2017;85910 Annamae Ferry;1;Allergy and immunology
