pesel;name;surname;email;phone_num;born;address;disability;medical_specialization
91239655900;Sarai;Mante;xQyxfIUSET@example.com;674145208;Feb 9 1956;43497 McKenzie Island;0;Pediatrics
10064272490;Bruno;Huel;lsyQOVvxhW@example.com;888657761;Nov 29 1968;7875 Raquel Motorway;0;Preventive medicine
68617804405;Lucila;Paucek;oxsZyZedVV@example.com;714172678;Sep 1 1964;6527 Buckridge Divide;1;Anesthesiology
27623708936;Carita;Doyle;jJHvGJpXQx@example.com;215554880;Mar 26 1945;02802 Rolfson Parks;1;Obstetrics and gynecology
86903580767;Sanora;Weissnat;VSzUZHptKB@example.com;186061964;Jan 27 1957;2829 Donnetta Harbors;0;Ophthalmology
88077391445;Melonie;Wunsch;BdMFjdlTTN@example.com;757665461;May 14 1976;0708 Terrence Fort;0;Allergy and immunology
60448570521;Kandi;Kub;kBuqDCHAaG@example.com;970405450;Oct 11 1955;9171 Cristopher Crest;1;Family medicine
74212173030;Luke;Ferry;BlDVJHvMaS@example.com;598529075;Apr 4 1954;07944 Donnelly Harbor;0;Emergency medicine
44249935388;Myles;Funk;GgxcjoWyQz@example.com;399418449;May 17 1973;6399 Russel Common;1;Emergency medicine
97258417795;Jule;Schultz;DZkiRPCaiR@example.com;405559180;Dec 3 1969;5197 Stanton Extension;0;Diagnostic radiology
81819362138;Cristen;Hansen;RXuQkRRLOQ@example.com;167939499;May 29 1992;4961 Aurelio Park;1;Anesthesiology
48412752398;Pauline;Feil;fgUCXdJbrP@example.com;547793676;Jul 10 1961;295 Reinger Stravenue;0;Nuclear medicine
79093520869;Jerome;Koepp;lrFIybGbOx@example.com;891312782;Feb 24 1990;253 Padberg Plain;0;Diagnostic radiology
21250940163;Yolanda;Williamson;ulcDeETZVA@example.com;457414899;Dec 20 1953;185 Chance Keys;1;Allergy and immunology
89702370584;Helga;Russel;nyUkNGUyQD@example.com;900162069;Apr 19 1948;8739 Beatriz Mission;1;Surgery
18831574485;Clemente;West;MEqWsKMAMt@example.com;699077144;Apr 28 2017;422 Stoltenberg Ranch;0;Urology
38062223108;Walter;Runolfsson;ymxasIRZXl@example.com;282733420;Mar 20 1935;281 Tammie Burgs;1;Nuclear medicine
43581283847;Jewell;Maggio;nSaFvvVogZ@example.com;251330892;Feb 4 1964;453 Sammie Burgs;0;Diagnostic radiology
86680802601;Julieta;Roob;VPXunQOCDh@example.com;585507153;Feb 27 1975;29836 Hansen Point;0;Diagnostic radiology
43345377332;Summer;Batz;VjmDVZFfuo@example.com;898390581;Feb 24 1988;254 Wilkinson Villages;1;Pediatrics
86337970588;Britt;Herzog;DZTEEmRtBr@example.com;858997900;Sep 13 1964;68645 Yoshie Square;0;Pathology
98085952987;Richard;Hoeger;YjvYqCquob@example.com;837536340;Jul 6 1993;595 O'Reilly Springs;0;Surgery
56905976959;Kia;Marks;gBGguCMBBE@example.com;691599098;May 24 1997;5410 Jesusa Mountains;1;Diagnostic radiology
67733304967;Nicky;Davis;dLnolDnOYw@example.com;101142980;Mar 20 1959;1870 Crist Parks;1;Radiation oncology
36471268961;Homer;Bauch;NpOdsTuzgV@example.com;219541201;Jul 6 2015;62155 Josef Ferry;0;Medical genetics
53990070704;Christene;Lebsack;WxzhCPDUja@example.com;250964272;Jun 7 1984;700 Gracie Forge;0;Preventive medicine
34618463447;Pablo;Marks;dLystdJqiB@example.com;800277626;Oct 2 1982;52750 Octavia Avenue;0;Pathology
50370739691;Hilde;Becker;okxPWKebny@example.com;635054614;May 7 1931;000 Marcy Isle;1;Urology
42026323787;Tiffani;Hane;PGXNDJpykg@example.com;987082010;Dec 4 2006;8642 Wilderman Cliffs;1;Allergy and immunology
45990990585;Darlene;Farrell;DiwaTdwTCu@example.com;990283991;Oct 20 1954;7588 Sung Cove;0;Surgery
18582705196;Hank;Koss;XDYIPRQiGX@example.com;969232919;May 24 1979;013 Araceli Roads;1;Emergency medicine
80022890008;Jaime;Littel;BUOGYFRJSf@example.com;937313293;Sep 7 1929;298 Bryce Bypass;0;Ophthalmology
87209159100;Wilmer;Hirthe;KclIadQIvi@example.com;730657887;May 15 2013;35234 Darrel Brooks;0;Pathology
42305064483;Missy;Labadie;BOMeXkQert@example.com;602386481;Jun 1 1959;14109 Rutherford Meadows;0;Nuclear medicine
38935765773;Werner;Stanton;DuEtHvtQKz@example.com;867267689;Jun 25 1945;45655 Lelia Underpass;1;Physical medicine and rehabilitation
40903980509;Agustin;Kertzmann;zJLCQYZfbE@example.com;308812211;Nov 28 1940;463 Emmerich Field;1;Pathology
74523774510;Maile;Cronin;nOaqViWKZR@example.com;547032896;Nov 4 1966;01580 Oren Pines;1;Internal medicine
57876013673;Tommie;Rau;EqRtlIENzY@example.com;929351866;Apr 16 2016;696 Wolff Ports;1;Radiation oncology
38419271220;Rosaline;Heller;MeJGEdRYKR@example.com;132210750;Mar 13 2001;835 Marlo Rest;1;Ophthalmology
67549834636;Chun;Pfeffer;uNmOeJoOzD@example.com;591696027;Jul 21 1948;3651 Shirley Ridges;0;Obstetrics and gynecology
78777717824;Lane;Stamm;tAgbERcBge@example.com;352525020;Jul 12 1999;96994 Lyndon Square;1;Urology
14762844219;Tisa;Stokes;mhyjzDpDqG@example.com;536934370;Jun 19 1950;279 Rod Island;1;Internal medicine
49813775101;Hershel;Kozey;VCljCDrAZn@example.com;139496372;Nov 4 1930;39447 Smitham Walk;0;Pathology
19054294117;Jarred;Hartmann;ixQSKmgcQA@example.com;853745925;May 13 2008;109 Todd Burgs;1;Neurology
24664564162;Pam;Hand;MzXGZWqfYW@example.com;564016760;May 11 1950;792 Rath Mill;1;Neurology
53625383811;Buck;Jakubowski;oGBsIpJMKR@example.com;857573626;Jan 29 1968;2178 Brain Skyway;1;Nuclear medicine
89656612921;Leanna;Ondricka;BmeCDweqUr@example.com;563106423;Mar 21 1958;15991 Brandon Mill;0;Preventive medicine
46545567166;Angelica;Pouros;ddytsMkLOI@example.com;335681514;Dec 25 2013;4194 Osvaldo Fords;0;Neurology
55842481041;Ike;Williamson;ekemXemZqz@example.com;638938623;Nov 7 1930;792 Kassulke Square;0;Internal medicine
24005497141;Burma;Hirthe;rWhBoUipYz@example.com;159901292;Jul 27 1959;66024 Friesen Crossing;0;Allergy and immunology
94757939187;Lavone;McGlynn;rmrZJaEHBj@example.com;816719710;May 27 1997;5298 Marks Park;0;Neurology
19846989077;Hanh;Kertzmann;kDuomWStUL@example.com;362650222;Oct 15 1962;8049 Murazik Lights;1;Preventive medicine
50320277680;Sam;Miller;YJDXLRXENg@example.com;631213674;Feb 14 1950;0796 Reinger Tunnel;0;Physical medicine and rehabilitation
12916226606;Tiffani;Kautzer;HkIvUzSCvD@example.com;809229260;Jul 12 1988;5294 Oliver Island;0;Internal medicine
93144139830;Talitha;Greenfelder;TaXNPyYaDh@example.com;247141699;Jan 2 1970;38808 Blanda Underpass;1;Anesthesiology
49620776530;Jarod;Mertz;MmBFnmzPTj@example.com;471317480;Feb 12 1940;5399 Kutch Plaza;1;Nuclear medicine
